ID,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
35106,Luan Estilizado;Japãozin,Princesinha,Princesinha,47,159205,FALSE,0.694,0.899,2,-2.24,0,0.03,0.421,7.21E-06,0.178,0.836,152.014,4,forro
65042,Alka Yagnik;Arijit Singh,Love Forever With Arijit Singh,"Agar Tum Saath Ho (From ""Tamasha"")",72,341054,FALSE,0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,4,k-pop
40105,Oficina G3,João,João,46,380212,FALSE,0.435,0.902,7,-2.939,1,0.0505,0.00638,5.29E-06,0.199,0.273,142.892,4,gospel
57200,Deftones,Metal,Ohms,0,250222,FALSE,0.112,0.978,4,-2.64,1,0.117,0.000108,0.0241,0.117,0.371,173.097,3,indie
82401,Eluveitie,Ategnatos,Ambiramus,52,173213,FALSE,0.434,0.908,6,-4.715,1,0.0936,0.00791,0,0.662,0.461,126.331,4,power-pop
78671,Brings,Mir sin widder do,Mir sin widder do,28,267847,FALSE,0.558,0.809,9,-5.749,1,0.0329,0.197,0,0.924,0.634,79.988,4,party
81536,Dua Lipa,Baddest of Them All,Levitating,0,203807,FALSE,0.695,0.884,6,-2.278,0,0.0753,0.0561,0,0.213,0.914,103.014,4,pop
100876,Las manos de Filippi;Macha Y El Bloque Depresivo,Donde Están Las Manos?,Donde Están Las Manos?,34,159172,TRUE,0.665,0.296,7,-15.971,0,0.271,0.593,0,0.0649,0.78,121.009,4,ska
75112,Enigma,The Cross Of Changes,The Dream Of The Dolphin,52,167369,FALSE,0.38,0.126,4,-22.635,1,0.0331,0.862,0.565,0.38,0.0353,104.917,4,new-age
95602,Tito Allen,Feliz Y Dichoso,Por Eso,29,375629,FALSE,0.611,0.686,9,-6.471,0,0.0548,0.596,5.84E-05,0.0672,0.9,115.477,4,salsa
18703,Tommy Tiernan,Just for Laughs - Irish Classics,Learning About Sex (Jfl 2006),22,115031,FALSE,0.515,0.881,3,-14.978,0,0.922,0.841,0,0.947,0.0687,102.881,3,comedy
36923,TK,Reste cool,Reste cool,33,193097,FALSE,0.919,0.644,6,-8.437,0,0.0461,0.138,0,0.158,0.977,129.969,4,french
55906,Rawal;Bharg;Raga,Sab Chahiye,Bombay Sapphire,44,202314,TRUE,0.823,0.441,9,-11.666,1,0.334,0.332,2.48E-06,0.0604,0.534,120.854,4,indian
85152,The White Stripes;The Glitch Mob,Seven Nation Army (The Glitch Mob Remix),Seven Nation Army - The Glitch Mob Remix,65,257021,FALSE,0.701,0.844,4,-6.629,1,0.133,0.152,0.626,0.194,0.198,120.04,4,punk-rock
15090,fenekot,Heat Waves,Heat Waves (Slowed + Reverb),54,116781,FALSE,0.677,0.649,6,-9.824,0,0.0792,0.907,0.368,0.682,0.139,140.649,4,chill
12754,Pakho Chau,8,我的宣言,48,277507,FALSE,0.468,0.433,5,-8.039,1,0.0245,0.639,0,0.131,0.416,84.034,4,cantopop
47104,Aerosmith,I Don't Want To Miss A Thing EP,"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",76,299760,FALSE,0.39,0.649,2,-5.163,1,0.0345,0.172,0,0.216,0.144,121.16,4,hard-rock
24284,Drexciya,Journey of the Deep Sea Dweller II,Hi-Tide,10,241256,FALSE,0.786,0.938,4,-8.233,0,0.0695,8.92E-05,0.804,0.973,0.249,125.458,4,detroit-techno
46132,Scooter,It's a Biz (Ain't Nobody),It's a Biz (Ain't Nobody) - Extended,26,340673,FALSE,0.685,0.85,6,-4.303,0,0.141,0.000208,2.05E-05,0.0493,0.618,129.997,4,happy
24166,Octave One,Love by Machine,Just Don't Speak - Midnight Sun ReDub,10,384641,FALSE,0.77,0.615,8,-9.883,1,0.0415,0.000105,0.865,0.0963,0.343,124.998,4,detroit-techno
1503,Eben,Victory,Victory,41,230505,FALSE,0.751,0.697,2,-3.45,1,0.111,0.372,0,0.149,0.879,125.924,4,afrobeat
60076,Montell Jordan,Best Of Montell Jordan,This Is How We Do It,66,237546,FALSE,0.791,0.702,1,-7.333,1,0.0623,0.0174,0,0.423,0.789,103.646,4,j-dance
68865,Rvfv;Pablo Mas,NASTU,Mami,74,168367,FALSE,0.707,0.572,1,-5.378,1,0.157,0.497,4.06E-06,0.126,0.456,98.003,4,latino
4444,Ludovico Einaudi,Divenire,Fly,59,278933,FALSE,0.174,0.178,1,-18.717,0,0.0362,0.994,0.861,0.0737,0.0347,167.972,3,ambient
95494,La Sonora Matancera,Descarga Sonora,Que Dichoso Es,32,166504,FALSE,0.766,0.45,8,-12.777,1,0.0479,0.205,0.915,0.0764,0.887,100.749,4,salsa
60005,Koffee;Gunna,W (feat. Gunna),W (feat. Gunna),61,230151,FALSE,0.856,0.721,6,-6.813,0,0.0779,0.178,2.14E-05,0.0913,0.902,100.98,4,j-dance
84389,Flört,Bu Havalarda Dönme Bana (Live 2019),Bu Havalarda Dönme Bana - Live 2019,34,242809,FALSE,0.533,0.649,2,-9.972,0,0.0345,0.0933,4.63E-05,0.522,0.446,80.357,4,psych-rock
78796,Wolfgang Petry,Alles-Live,"Bronze, Silber und Gold - Live",26,233133,FALSE,0.479,0.932,10,-5.224,1,0.0551,0.123,0,0.309,0.331,129.038,4,party
29473,Burial,Untrue,Archangel,50,240426,FALSE,0.604,0.851,1,-10.117,1,0.166,0.457,0.548,0.114,0.553,135.125,4,dubstep
103391,The Jackson 5,Weihnachten Musik,Santa Claus Is Coming To Town,0,144080,FALSE,0.691,0.776,0,-4.177,1,0.0341,0.458,1.68E-05,0.33,0.961,146.861,4,soul
5628,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",DOA,51,206026,FALSE,0.573,0.879,2,-4.853,0,0.19,0.000176,0.00304,0.349,0.539,137.936,4,anime
10421,The Crystal Method;The Heavy,Play for Real,Play for Real - Dirtyphonics Remix,32,296914,TRUE,0.463,0.705,11,-6.072,1,0.0596,0.00145,0.00084,0.204,0.439,175.002,4,breakbeat
74064,Detonautas Roque Clube,Detonautas Acústico,O Amanhã,49,211706,FALSE,0.563,0.562,7,-8.621,0,0.0268,0.139,0,0.145,0.314,149.984,4,mpb
103308,Aloe Blacc,Christmas Songs 2022,The Christmas Song,0,196853,FALSE,0.57,0.0696,6,-13.124,1,0.0504,0.888,0,0.11,0.182,139.348,4,soul
15407,keshi,GABRIEL,GET IT,62,151301,TRUE,0.619,0.71,4,-7.661,0,0.0686,0.224,0.000395,0.218,0.313,170.119,4,chill
71328,Black Sabbath,Paranoid,Iron Man (2009 - Remaster),37,354213,FALSE,0.334,0.828,9,-9.168,1,0.0985,0.00312,0.0043,0.0949,0.515,157.891,4,metal
73973,Pig&Dan;Gregor Tresher,Soulcatcher,Metalife,36,253217,FALSE,0.749,0.875,11,-10.262,1,0.0435,0.0534,0.89,0.101,0.222,119.994,4,minimal-techno
109984,Boris Brejcha,Devil,Devil,43,566400,FALSE,0.886,0.509,2,-13.229,1,0.168,0.000253,0.154,0.0977,0.261,125.062,4,techno
17266,One True God;Vania,Lovely Drug,Careless,40,201578,FALSE,0.698,0.914,7,-2.521,1,0.0345,0.182,0.0682,0.143,0.263,113.961,4,club
98949,Laura Osnes;Geoff Packard;Corey Cott;Alex Bender;Brandon J. Ellis;Joe Carroll;James Nathan Hopkins,Bandstand (Original Broadway Cast Recording),Breathe,20,139853,FALSE,0.547,0.409,5,-8.5,1,0.115,0.764,0,0.207,0.448,80.648,4,show-tunes
98871,Stephen Sondheim;Eddie Cooper;Steven Pasquale;Ethan Slater;Rob Morrison,Assassins (The 2022 Off-Broadway Cast Recording),The Ballad of Booth,21,597171,TRUE,0.578,0.299,0,-12.628,1,0.181,0.702,0,0.347,0.147,120.641,4,show-tunes
58429,Psychostick,We Couldn't Think of a Title,Abcdeath,26,67787,FALSE,0.417,0.977,1,-5.951,1,0.305,0.0126,3.06E-05,0.0479,0.153,95.013,4,industrial
112508,Yedinci Ev,İçine Düştüm,Eylül,40,250865,FALSE,0.426,0.48,4,-8.88,0,0.0329,0.0452,0.146,0.0894,0.282,53.363,4,turkish
76245,Giacomo Puccini;Luciano Pavarotti;Gianni Maffeo;Nicolai Ghiaurov;Rolando Panerai;Michel Sénéchal;Elizabeth Harwood;Schöneberger Sängerknaben;Chor der Deutschen Oper Berlin;Berliner Philharmoniker;Herbert von Karajan,Puccini: La Bohème,"La bohème, SC 67 / Act 2: ""Oh!...Essa!...Musetta!""",27,210426,FALSE,0.326,0.366,9,-15.909,1,0.337,0.968,0.05,0.342,0.241,81.623,4,opera
14773,CoComelon,Halloween Party,"Ghosts, Witches, Ghouls and Bones",39,130251,FALSE,0.658,0.334,7,-11.721,1,0.0849,0.556,1.25E-05,0.121,0.928,115.124,3,children
22704,Eluveitie,Evocation II - Pantheon,Epona,48,227703,FALSE,0.501,0.952,2,-6.564,0,0.0851,0.00253,0.0411,0.378,0.474,144.946,4,death-metal
10908,Deekline;Specimen A;Nick The Lot,Get Lucky (Nick The Lot Remix),Get Lucky - Nick The Lot Remix,10,246942,FALSE,0.738,0.88,6,0.194,0,0.229,0.00106,0.00083,0.187,0.449,87.488,4,breakbeat
28089,Riot Ten;Rico Act,Rail Breaker (feat. Rico Act),Rail Breaker (feat. Rico Act),51,225116,TRUE,0.661,0.808,0,-5.067,1,0.062,0.00591,6.01E-05,0.112,0.0784,145.128,4,dub
52101,Hank Williams;Drifting Cowboys,40 Greatest Hits,Lovesick Blues - Single Version,36,165240,FALSE,0.776,0.197,0,-13.308,1,0.0467,0.95,7.39E-06,0.147,0.689,126.236,4,honky-tonk
61167,Keyakizaka46,世界には愛しかない (Special Edition),また会ってください,27,273533,FALSE,0.555,0.918,9,-2.911,1,0.0491,0.0282,0,0.433,0.696,111.985,4,j-idol
6872,Primordial,Where Greater Men Have Fallen,Come the Flood,17,436633,FALSE,0.211,0.969,4,-4.581,1,0.0972,0.00014,0.00545,0.347,0.0503,101.464,3,black-metal
21937,Burna Boy,Outside,Rock Your Body,53,221228,FALSE,0.801,0.623,0,-7.861,1,0.0982,0.107,0.00396,0.0853,0.801,104.985,4,dancehall
19630,J.J. Cale,On air 70's Hits,Cocaine,0,172066,FALSE,0.797,0.496,6,-10.054,1,0.0382,0.396,0.111,0.149,0.587,103.703,4,country
15912,Pink Sweat$,PINK PLANET,Heaven,54,169748,FALSE,0.78,0.389,6,-8.877,0,0.0776,0.491,0.00242,0.0699,0.188,121.919,3,chill
91964,The Beatles,Help! (Remastered),Yesterday - Remastered 2009,76,125666,FALSE,0.332,0.179,5,-11.83,1,0.0326,0.879,0,0.0886,0.315,96.529,4,rock
55126,Pritam;Arijit Singh;Neeti Mohan,Kalank (Original Motion Picture Soundtrack),First Class,62,276959,FALSE,0.534,0.959,1,-3.67,0,0.361,0.449,0,0.354,0.751,187.576,3,indian
35802,Weliton O Gordinho,Alô @,Alô @,39,177214,FALSE,0.784,0.646,8,-5.744,1,0.0329,0.605,0,0.0831,0.737,136.997,4,forro
19089,Shania Twain,Tailgate Country,Man! I Feel Like A Woman!,0,233000,FALSE,0.654,0.889,10,-3.058,1,0.0513,0.64,0,0.297,0.73,125.018,4,country
59646,From The Vastland,Kamarikan,Night Sentinel,0,372156,FALSE,0.151,0.781,3,-6.238,0,0.253,0.000189,0.946,0.124,0.0349,134.539,4,iranian
107777,The Stranglers,No More Heroes,No More Heroes - 1996 Remaster,54,207440,FALSE,0.293,0.933,0,-8.082,1,0.0701,0.000109,0.145,0.336,0.837,150.994,4,synth-pop
69190,Elizabeth Raju,Aathmanadhan (Christian Devotional Song),Nandiyode Njan Sthuthipadidum,38,320866,FALSE,0.598,0.516,2,-5.452,1,0.0279,0.219,2.07E-05,0.133,0.456,80.01,4,malay
15675,Yusei,Aesthetic Girl,Aesthetic Girl,54,258144,FALSE,0.707,0.486,9,-8.16,0,0.174,0.973,0.916,0.529,0.519,169.945,4,chill
39960,Johann Sebastian Bach;Lang Lang,Piano Book (Deluxe Edition),"The Well-Tempered Clavier: Book 1, BWV 846-869: I. Prelude in C Major, BWV 846",64,139306,FALSE,0.221,0.126,0,-25.427,1,0.0447,0.989,0.897,0.102,0.216,133.63,4,german
48084,Das EFX,Rap Homage,Real Hip-Hop,0,247613,FALSE,0.858,0.76,4,-7.895,0,0.254,0.0217,0,0.322,0.951,93.083,4,hardcore
28660,Skrux,You & Me - Single,You & Me,47,252590,FALSE,0.335,0.888,0,-5.395,0,0.0887,0.14,0.604,0.171,0.149,139.77,4,dub
80121,Vishal-Shekhar;Vishal Dadlani;Shekhar Ravjiani;Kumaar;Vayu,Jayeshbhai Jordaar,Firecracker,67,166600,FALSE,0.838,0.63,9,-5.609,0,0.171,0.242,0,0.0719,0.64,100.986,4,pop-film
73650,Paul Kalkbrenner,Zeit,Tief,19,331240,FALSE,0.519,0.431,6,-13.606,0,0.0291,0.000964,0.72,0.0916,0.234,129.971,4,minimal-techno
40697,Banda Som e Louvor,"Nunca Foi Sorte, Sempre Foi Deus","Nunca Foi Sorte, Sempre Foi Deus",39,200675,FALSE,0.794,0.849,11,-4.677,0,0.093,0.662,0,0.26,0.876,147.971,4,gospel
85863,Simple Plan,"No Pads, No Helmets...Just Balls (15th Anniversary Tour Edition)",Addicted,62,232066,FALSE,0.522,0.751,1,-5.46,1,0.0435,0.000491,2.22E-06,0.158,0.605,139.51,3,punk-rock
48135,Seringai,Taring,Dilarang Di Bandung,42,175453,FALSE,0.587,0.898,7,-3.781,1,0.0804,2.26E-05,0.000572,0.0887,0.405,132.499,4,hardcore
73683,Matador,Las Canciones de los Mundiales,Himno,19,185333,FALSE,0.603,0.726,0,-5.813,1,0.0346,0.202,0,0.0812,0.934,127.546,4,minimal-techno
104699,Hombres G,30 años y un día,Un minuto nada más - Remaster 2015,29,265760,FALSE,0.564,0.822,2,-4.959,1,0.0305,0.0925,0.000414,0.237,0.96,124.502,4,spanish
104725,Cyclo,La Oveja Negra,Necesito Tu Veneno,27,167052,FALSE,0.703,0.718,1,-7.72,0,0.0446,0.154,1.88E-05,0.103,0.374,95.001,4,spanish
35577,Edy e Nathan,Piseiro Raiz,Eu Já Tava Bem,40,144981,FALSE,0.681,0.627,4,-8.503,0,0.0287,0.56,8.94E-06,0.316,0.909,144.95,4,forro
64038,Norah Jones,Christmas Day Chill,December,0,185680,FALSE,0.414,0.131,4,-12.817,1,0.0347,0.934,7.88E-05,0.11,0.112,143.778,4,jazz
90047,Chuck Berry,All I want For Christmas Is Music,Run Rudolph Run,0,162897,FALSE,0.647,0.876,10,-5.662,1,0.185,0.881,3.59E-05,0.26,0.949,151.925,4,rock-n-roll
22307,The Acacia Strain,3750,Smoke Ya Later,24,250693,FALSE,0.276,0.934,6,-5.371,1,0.0716,6.41E-05,0.00219,0.297,0.307,137.128,4,death-metal
60726,Vybz Kartel,Reggae Love Songs (Raw),Make Up Break Up,20,188153,TRUE,0.443,0.884,8,-1.625,1,0.207,0.155,0,0.103,0.594,82.172,4,j-dance
47209,KISS,Dressed To Kill,Rock And Roll All Nite,77,168840,FALSE,0.654,0.929,1,-5.906,1,0.0998,0.0468,0,0.0539,0.902,144.774,4,hard-rock
86279,Planet Hemp,A Invasão do Sagaz Homem Fumaça,Ex-Quadrilha da Fumaça,46,185360,FALSE,0.549,0.945,1,-4.534,1,0.295,0.00636,0,0.106,0.453,105.3,4,punk
10906,Deekline,Murder Them All / Hold Up,Hold Up,10,224914,FALSE,0.691,0.927,0,-4.137,1,0.0929,0.000109,0.272,0.121,0.753,175.06,4,breakbeat
106763,Björn Holmgren,LUGNA LÅTAR,Ut med allt,0,141333,FALSE,0.606,0.591,9,-4.05,1,0.0305,0.106,0,0.0859,0.427,128.097,4,swedish
12981,Alan Tam,首麟影視歌,痴心的廢墟 - 電視劇「黃金十年」主題曲,18,259000,FALSE,0.579,0.376,7,-11.764,0,0.0269,0.624,3.42E-05,0.146,0.143,75.616,4,cantopop
21733,ShaqStar,Seaforth Son,Changes,27,154325,TRUE,0.562,0.471,8,-8,1,0.142,0.463,0,0.11,0.161,119.287,5,dancehall
40149,Rose Nascimento,Primeiro Passo,Simplesmente Sobrenatural,47,287280,FALSE,0.547,0.608,4,-4.364,1,0.0433,0.739,0,0.103,0.355,130.146,4,gospel
87849,Paulo Ricardo,O Amor Me Escolheu,E Não Vou Mais Deixar Você Tão Só,41,246600,FALSE,0.586,0.364,5,-12.268,1,0.0402,0.0139,0.0189,0.125,0.227,172.589,4,r-n-b
89038,Feid,Última Misión Reggaeton,Feliz Cumpleaños Ferxxo,1,155960,FALSE,0.865,0.573,5,-5.501,1,0.0678,0.0863,0,0.305,0.563,94.999,4,reggaeton
78809,The Party Cats,Kids Dance Party,I Like To Move It From Madagascar,37,243960,FALSE,0.817,0.864,0,-7.896,1,0.0295,2.36E-05,0.49,0.284,0.826,129.987,4,party
98219,Will Roland;Be More Chill,Be More Chill (Original Broadway Cast Recording),Loser Geek Whatever,29,358617,FALSE,0.521,0.36,7,-8.08,0,0.0671,0.607,0,0.111,0.0816,130.063,4,show-tunes
18378,Robert Schimmel,Life Since Then,Beating the Odds,23,171520,TRUE,0.583,0.511,1,-19.532,1,0.956,0.85,0,0.971,0.291,50.565,4,comedy
48494,Pense,"Realidade, Vida e Fé",Utopia,31,193157,FALSE,0.58,0.982,1,-4.895,1,0.102,0.000289,7.73E-06,0.497,0.802,114,4,hardcore
104176,Miguel Bosé,Bravo Muchachos/Los Grandes Exitos DE.,Te Amaré,37,210160,FALSE,0.506,0.351,3,-14.612,1,0.0315,0.151,3.15E-06,0.111,0.4,74.701,4,spanish
61563,Momoiro Clover Z,祝典,月色Chainon ももいろクローバーZ ver.,20,261133,FALSE,0.64,0.888,9,-4.121,0,0.0503,0.00975,0,0.106,0.598,127.985,4,j-idol
79861,OneRepublic,Human (Deluxe),Wild Life,45,267117,FALSE,0.479,0.762,2,-7.86,1,0.0378,0.00711,0.011,0.0965,0.0519,115.956,4,piano
95937,Adalberto Santiago,Sex Symbol,En la Cárcel de Tu Piel,27,312032,FALSE,0.763,0.556,7,-10.341,1,0.0663,0.884,0.0959,0.282,0.924,167.853,4,salsa
104394,Ole Ole,En Control,Con Solo una Mirada,29,215120,FALSE,0.784,0.669,11,-6.788,0,0.0297,0.022,0,0.0594,0.962,121.983,4,spanish
112640,Cem Adrian;Kalben,Geri Dönme (feat. Kalben),Geri Dönme (feat. Kalben),39,299000,FALSE,0.519,0.498,9,-6.934,1,0.0413,0.38,6.44E-06,0.113,0.49,73.121,4,turkish
91809,STARSET,Transmissions (Deluxe Version),My Demons,73,288036,FALSE,0.274,0.652,5,-6.196,0,0.0625,0.00768,6.42E-05,0.108,0.1,173.008,4,rock
110671,Husman,Arrival,Arrival,50,133124,FALSE,0.783,0.886,4,-6.404,0,0.331,0.0125,0.508,0.56,0.391,128.071,4,trance
93747,Nikolay Kopylov,Golden Hits Of The Ancient Russian Romance Vol.2,"Farewell, My Camp",0,158827,FALSE,0.367,0.371,0,-8.654,1,0.0444,0.899,0.000842,0.0765,0.392,90.518,4,romance
18743,Comedian Bob Marley,Comedian Bob Marley Live,Itchy Boobs,21,47360,FALSE,0.61,0.432,2,-16.001,1,0.926,0.857,1.59E-06,0.981,0.88,97.475,4,comedy
88359,Justin Quiles;Robin Schulz,Daily Pop Mix,AEIOU,0,161880,FALSE,0.689,0.856,5,-3.394,0,0.0813,0.0493,0,0.232,0.706,126.108,4,reggae
102008,Stephen Sanchez,Easy On My Eyes,Until I Found You,81,176666,FALSE,0.346,0.5,10,-6.097,1,0.0388,0.757,0,0.189,0.191,202.466,3,songwriter
93253,Rashid Beibutov,Bahar Sənsiz,Bahar Sənsiz,7,397093,FALSE,0.378,0.234,11,-12.34,0,0.0408,0.991,0.0289,0.115,0.143,125.034,3,romance
83260,Dimitri Vangelis & Wyman,Safe,Safe,64,225230,FALSE,0.36,0.845,0,-4.742,1,0.0344,0.0316,3.41E-05,0.063,0.231,130.066,4,progressive-house
78183,Höhner,Best Of Karneval,Echte Fründe - Remake '97,0,144253,FALSE,0.64,0.902,5,-3.943,1,0.0365,0.0356,0.000467,0.241,0.941,127.019,4,party
54560,nebulo,Cardiac,Asht,10,297053,FALSE,0.288,0.16,0,-15.762,1,0.0506,0.359,0.896,0.111,0.129,148.064,1,idm
109479,Joris Delacroix;Ornette,Night Visions,Start The Engine,48,361373,FALSE,0.511,0.78,0,-9.381,1,0.0753,0.168,0.54,0.0574,0.312,119.974,4,techno
70703,LaLa Hsu,徐佳瑩LaLa首張創作專輯,身騎白馬,49,313186,FALSE,0.533,0.479,2,-6.958,0,0.0376,0.686,0,0.0803,0.294,130.012,4,mandopop
35082,Calcinha Preta,"Mágica, Vol. 12",Manchete dos Jornais,51,239516,FALSE,0.565,0.827,7,-4.911,1,0.0764,0.212,0,0.3,0.69,159.816,4,forro
72851,Our Last Night,HUMBLE.,HUMBLE.,52,195566,TRUE,0.539,0.903,2,-6.038,1,0.0389,9.81E-05,0.176,0.149,0.445,150.028,4,metalcore
108088,Carlos Di Sarli,"Tangos para Aficionados, Vol. 1",La Cachula,0,139773,FALSE,0.656,0.222,9,-15.369,1,0.0527,0.927,0.0374,0.0801,0.424,122.106,4,tango
60594,Jafrass,Life Changes,Protect My Life,0,180770,FALSE,0.524,0.476,5,-6.908,0,0.281,0.749,0.000154,0.263,0.396,88.617,4,j-dance
48318,Peor es Nada,Último Intento,Tal Vez,35,210416,FALSE,0.222,0.599,4,-6.039,0,0.0405,0.00023,0,0.319,0.286,158.173,4,hardcore
112892,Nesrin Sipahi;Süheyl Denizci Orkestrası,Arım Balım Peteğim,Arım Balım Peteğim,40,155689,FALSE,0.363,0.412,0,-8.869,0,0.0369,0.74,4.32E-05,0.358,0.658,117.619,4,turkish
34074,Novo Amor,Bathing Beach,Anchor,75,257533,FALSE,0.457,0.407,9,-11.475,1,0.0308,0.805,0.884,0.126,0.126,117.053,4,folk
40519,Trazendo a Arca,"Ao Vivo no Maracanãzinho, Vol. 2 (Ao Vivo)",Marca da Promessa - Ao Vivo,40,487173,FALSE,0.327,0.786,7,-6.205,1,0.0595,0.00566,0,0.738,0.266,78.036,4,gospel
80130,Yuvan Shankar Raja;Dhanush,"Rendu Raaja (From ""Naane Varuvean"")",Rendu Raaja,66,202718,FALSE,0.607,0.695,0,-9.537,1,0.0567,0.163,4.26E-06,0.109,0.594,150.061,4,pop-film
57313,Ritviz;Nucleya,Baaraat,Sathi,52,216219,FALSE,0.585,0.625,6,-5.13,0,0.0765,0.0444,0,0.0376,0.666,164.066,4,indie
